,000_heartRate,015_heartRate,030_heartRate,045_heartRate,060_heartRate,075_heartRate,090_heartRate,105_heartRate,120_heartRate,135_heartRate,150_heartRate,165_heartRate,180_heartRate,195_heartRate,210_heartRate,225_heartRate,240_heartRate,255_heartRate,270_heartRate,285_heartRate,300_heartRate,315_heartRate,330_heartRate,345_heartRate,360_heartRate,375_heartRate,390_heartRate,405_heartRate,420_heartRate,435_heartRate,450_heartRate,465_heartRate,480_heartRate,495_heartRate,510_heartRate,525_heartRate,540_heartRate,555_heartRate,570_heartRate,585_heartRate,600_heartRate,615_heartRate,630_heartRate,645_heartRate,660_heartRate,675_heartRate,690_heartRate,705_heartRate,720_heartRate,735_heartRate,750_heartRate,765_heartRate,780_heartRate,795_heartRate,810_heartRate,825_heartRate,840_heartRate,855_heartRate,870_heartRate,885_heartRate,studyId,startTimeStamp,startDateTime,endTimeStamp,steps,distanceInMeters,maxMotionIntensity,meanMotionIntensity,sleepLabel
6530,86,82,82,82,82,85,85,85,85,86,86,86,86,84,84,84,84,86,86,86,86,92,92,92,92,103,103,103,103,114,114,114,114,91,91,91,91,86,86,86,86,91,91,91,91,110,110,110,110,103,103,103,103,95,95,95,95,93,93,93,S4,1523799000,2018-04-15 13:30:00,1523799900,0,0.0,7,4.933333333,0
6531,93,92,92,92,92,93,93,93,93,93,93,93,93,90,90,90,90,81,81,81,81,81,81,81,81,81,81,81,81,82,82,82,82,85,85,85,85,93,93,93,93,94,94,94,94,93,93,93,93,94,94,94,94,88,88,88,88,84,84,84,S4,1523799900,2018-04-15 13:45:00,1523800800,0,0.0,7,4.066666667,0
6532,84,85,85,85,85,85,85,85,85,85,85,85,85,84,84,84,84,84,84,84,84,81,81,81,81,85,85,85,85,85,85,85,85,80,80,80,80,77,77,77,77,75,75,75,75,75,75,75,75,82,82,82,82,81,81,81,81,76,76,76,S4,1523800800,2018-04-15 14:00:00,1523801700,0,0.0,4,4.0,0
6533,76,72,72,72,72,71,71,71,71,71,71,71,71,70,70,70,70,78,78,78,78,82,82,82,82,83,83,83,83,74,74,74,74,69,69,69,69,67,67,67,67,67,67,67,67,69,69,69,69,86,86,86,86,83,83,83,83,72,72,72,S4,1523801700,2018-04-15 14:15:00,1523802600,0,0.0,5,2.333333333,0
6534,72,68,68,68,68,66,66,66,66,65,65,65,65,81,81,81,81,84,84,84,84,73,73,73,73,78,78,78,78,71,71,71,71,69,69,69,69,83,83,83,83,83,83,83,83,73,73,73,73,71,71,71,71,70,70,70,70,84,84,84,S4,1523802600,2018-04-15 14:30:00,1523803500,0,0.0,4,3.733333333,0
6535,84,83,83,83,83,72,72,72,72,69,69,69,69,68,68,68,68,68,68,68,68,76,76,76,76,89,89,89,89,77,77,77,77,70,70,70,70,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,S4,1523803500,2018-04-15 14:45:00,1523804400,0,0.0,4,1.466666667,0
6536,68,68,68,68,68,69,69,69,69,68,68,68,68,68,68,68,68,68,68,68,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S4,1523804400,2018-04-15 15:00:00,1523805300,0,0.0,4,0.466666667,0
6537,,74,74,74,74,90,90,90,90,89,89,89,89,87,87,87,87,86,86,86,86,81,81,81,81,73,73,73,73,75,75,75,75,88,88,88,88,87,87,87,87,88,88,88,88,90,90,90,90,90,90,90,90,89,89,89,89,90,90,90,S4,1523805300,2018-04-15 15:15:00,1523806200,0,0.0,7,5.066666667,0
6538,90,90,90,90,90,90,90,90,90,90,90,90,90,103,103,103,103,99,99,99,99,93,93,93,93,90,90,90,90,89,89,89,89,86,86,86,86,91,91,91,91,92,92,92,92,101,101,101,101,88,88,88,88,88,88,88,88,90,90,90,S4,1523806200,2018-04-15 15:30:00,1523807100,0,0.0,7,6.266666667,0
6539,90,86,86,86,86,86,86,86,86,88,88,88,88,87,87,87,87,83,83,83,83,87,87,87,87,87,87,87,87,88,88,88,88,85,85,85,85,84,84,84,84,86,86,86,86,89,89,89,89,94,94,94,94,100,100,100,100,94,94,94,S4,1523807100,2018-04-15 15:45:00,1523808000,0,0.0,7,5.533333333,0
6540,94,94,94,94,94,90,90,90,90,87,87,87,87,86,86,86,86,84,84,84,84,83,83,83,83,88,88,88,88,87,87,87,87,84,84,84,84,86,86,86,86,87,87,87,87,87,87,87,87,84,84,84,84,82,82,82,82,88,88,88,S4,1523808000,2018-04-15 16:00:00,1523808900,0,0.0,7,4.6,0
6541,88,88,88,88,88,89,89,89,89,103,103,103,103,91,91,91,91,87,87,87,87,83,83,83,83,80,80,80,80,85,85,85,85,87,87,87,87,85,85,85,85,83,83,83,83,81,81,81,81,83,83,83,83,85,85,85,85,89,89,89,S4,1523808900,2018-04-15 16:15:00,1523809800,0,0.0,7,4.6,0
6542,89,92,92,92,92,103,103,103,103,95,95,95,95,89,89,89,89,87,87,87,87,88,88,88,88,84,84,84,84,83,83,83,83,81,81,81,81,79,79,79,79,79,79,79,79,77,77,77,77,79,79,79,79,82,82,82,82,83,83,83,S4,1523809800,2018-04-15 16:30:00,1523810700,0,0.0,7,4.266666667,0
6543,83,89,89,89,89,90,90,90,90,86,86,86,86,83,83,83,83,89,89,89,89,85,85,85,85,78,78,78,78,77,77,77,77,100,100,100,100,100,100,100,100,91,91,91,91,89,89,89,89,88,88,88,88,93,93,93,93,93,93,93,S4,1523810700,2018-04-15 16:45:00,1523811600,0,0.0,7,5.0,0
6544,93,90,90,90,90,90,90,90,90,88,88,88,88,91,91,91,91,92,92,92,92,89,89,89,89,88,88,88,88,90,90,90,90,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,S4,1523811600,2018-04-15 17:00:00,1523812500,0,0.0,7,5.266666667,0
6545,91,91,91,91,91,91,91,91,91,98,98,98,98,104,104,104,104,94,94,94,94,89,89,89,89,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,87,87,87,86,86,86,86,88,88,88,88,89,89,89,89,89,89,89,S4,1523812500,2018-04-15 17:15:00,1523813400,0,0.0,7,5.2,0
6546,89,89,89,89,89,101,101,101,101,94,94,94,94,90,90,90,90,89,89,89,89,88,88,88,88,86,86,86,86,82,82,82,82,83,83,83,83,85,85,85,85,79,79,79,79,74,74,74,74,80,80,80,80,81,81,81,81,82,82,82,S4,1523813400,2018-04-15 17:30:00,1523814300,0,0.0,7,5.133333333,0
6547,82,84,84,84,84,83,83,83,83,81,81,81,81,76,76,76,76,77,77,77,77,75,75,75,75,80,80,80,80,79,79,79,79,78,78,78,78,78,78,78,78,81,81,81,81,80,80,80,80,78,78,78,78,75,75,75,75,78,78,78,S4,1523814300,2018-04-15 17:45:00,1523815200,0,0.0,5,5.0,0
6548,78,84,84,84,84,101,101,101,101,94,94,94,94,81,81,81,81,81,81,81,81,82,82,82,82,82,82,82,82,80,80,80,80,82,82,82,82,83,83,83,83,84,84,84,84,86,86,86,86,91,91,91,91,93,93,93,93,114,114,114,S4,1523815200,2018-04-15 18:00:00,1523816100,0,0.0,7,5.6,0
6549,114,92,92,92,92,88,88,88,88,84,84,84,84,85,85,85,85,84,84,84,84,80,80,80,80,83,83,83,83,85,85,85,85,84,84,84,84,78,78,78,78,83,83,83,83,84,84,84,84,82,82,82,82,84,84,84,84,83,83,83,S4,1523816100,2018-04-15 18:15:00,1523817000,0,0.0,7,5.066666667,0
6550,83,80,80,80,80,79,79,79,79,81,81,81,81,74,74,74,74,72,72,72,72,79,79,79,79,92,92,92,92,99,99,99,99,95,95,95,95,85,85,85,85,84,84,84,84,82,82,82,82,85,85,85,85,89,89,89,89,88,88,88,S4,1523817000,2018-04-15 18:30:00,1523817900,0,0.0,7,4.133333333,0
6551,88,83,83,83,83,78,78,78,78,84,84,84,84,86,86,86,86,83,83,83,83,86,86,86,86,83,83,83,83,86,86,86,86,88,88,88,88,87,87,87,87,89,89,89,89,87,87,87,87,84,84,84,84,92,92,92,92,96,96,96,S4,1523817900,2018-04-15 18:45:00,1523818800,0,0.0,7,4.533333333,0
6552,96,92,92,92,92,91,91,91,91,87,87,87,87,85,85,85,85,81,81,81,81,78,78,78,78,76,76,76,76,87,87,87,87,91,91,91,91,91,91,91,91,91,91,91,91,88,88,88,88,87,87,87,87,98,98,98,98,107,107,107,S4,1523818800,2018-04-15 19:00:00,1523819700,0,0.0,7,4.2,0
6553,107,96,96,96,96,99,99,99,99,91,91,91,91,89,89,89,89,85,85,85,85,85,85,85,85,81,81,81,81,81,81,81,81,79,79,79,79,80,80,80,80,77,77,77,77,78,78,78,78,82,82,82,82,79,79,79,79,74,74,74,S4,1523819700,2018-04-15 19:15:00,1523820600,0,0.0,7,4.4,0
6554,74,74,74,74,74,72,72,72,72,82,82,82,82,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,86,86,86,86,88,88,88,88,88,88,88,88,89,89,89,89,88,88,88,88,106,106,106,106,109,109,109,109,105,105,105,S4,1523820600,2018-04-15 19:30:00,1523821500,0,0.0,7,6.466666667,0
6555,105,105,105,105,105,95,95,95,95,87,87,87,87,83,83,83,83,84,84,84,84,86,86,86,86,90,90,90,90,89,89,89,89,91,91,91,91,91,91,91,91,87,87,87,87,88,88,88,88,90,90,90,90,89,89,89,89,91,91,91,S4,1523821500,2018-04-15 19:45:00,1523822400,0,0.0,5,3.533333333,0
6556,91,90,90,90,90,90,90,90,90,88,88,88,88,88,88,88,88,82,82,82,82,81,81,81,81,79,79,79,79,76,76,76,76,81,81,81,81,79,79,79,79,77,77,77,77,76,76,76,76,75,75,75,75,73,73,73,73,78,78,78,S4,1523822400,2018-04-15 20:00:00,1523823300,0,0.0,4,4.0,0
6557,78,83,83,83,83,87,87,87,87,104,104,104,104,95,95,95,95,92,92,92,92,104,104,104,104,109,109,109,109,104,104,104,104,94,94,94,94,94,94,94,94,92,92,92,92,91,91,91,91,94,94,94,94,98,98,98,98,92,92,92,S4,1523823300,2018-04-15 20:15:00,1523824200,0,0.0,7,5.866666667,0
6558,92,100,100,100,100,107,107,107,107,96,96,96,96,88,88,88,88,84,84,84,84,87,87,87,87,88,88,88,88,90,90,90,90,87,87,87,87,87,87,87,87,83,83,83,83,81,81,81,81,81,81,81,81,90,90,90,90,90,90,90,S4,1523824200,2018-04-15 20:30:00,1523825100,0,0.0,7,4.8,0
6559,90,89,89,89,89,85,85,85,85,89,89,89,89,89,89,89,89,91,91,91,91,92,92,92,92,95,95,95,95,107,107,107,107,97,97,97,97,91,91,91,91,91,91,91,91,90,90,90,90,92,92,92,92,90,90,90,90,87,87,87,S4,1523825100,2018-04-15 20:45:00,1523826000,0,0.0,7,5.333333333,0
6560,87,86,86,86,86,89,89,89,89,88,88,88,88,91,91,91,91,89,89,89,89,89,89,89,89,87,87,87,87,84,84,84,84,90,90,90,90,90,90,90,90,85,85,85,85,89,89,89,89,90,90,90,90,88,88,88,88,92,92,92,S4,1523826000,2018-04-15 21:00:00,1523826900,0,0.0,7,3.8,0
6561,92,91,91,91,91,88,88,88,88,91,91,91,91,92,92,92,92,91,91,91,91,92,92,92,92,90,90,90,90,89,89,89,89,87,87,87,87,89,89,89,89,87,87,87,87,88,88,88,88,89,89,89,89,90,90,90,90,92,92,92,S4,1523826900,2018-04-15 21:15:00,1523827800,0,0.0,5,4.066666667,0
6562,92,93,93,93,93,90,90,90,90,97,97,97,97,108,108,108,108,99,99,99,99,94,94,94,94,89,89,89,89,104,104,104,104,106,106,106,106,107,107,107,107,101,101,101,101,96,96,96,96,94,94,94,94,93,93,93,93,93,93,93,S4,1523827800,2018-04-15 21:30:00,1523828700,0,0.0,7,6.066666667,0
6563,93,93,93,93,93,94,94,94,94,93,93,93,93,93,93,93,93,92,92,92,92,92,92,92,92,91,91,91,91,86,86,86,86,86,86,86,86,84,84,84,84,88,88,88,88,91,91,91,91,93,93,93,93,87,87,87,87,92,92,92,S4,1523828700,2018-04-15 21:45:00,1523829600,0,0.0,5,3.0,0
6564,92,93,93,93,93,92,92,92,92,91,91,91,91,90,90,90,90,90,90,90,90,88,88,88,88,92,92,92,92,95,95,95,95,92,92,92,92,92,92,92,92,89,89,89,89,88,88,88,88,90,90,90,90,94,94,94,94,95,95,95,S4,1523829600,2018-04-15 22:00:00,1523830500,0,0.0,7,4.333333333,0
6565,95,111,111,111,111,103,103,103,103,94,94,94,94,94,94,94,94,94,94,94,94,99,99,99,99,115,115,115,115,109,109,109,109,95,95,95,95,98,98,98,98,100,100,100,100,100,100,100,100,103,103,103,103,96,96,96,96,93,93,93,S4,1523830500,2018-04-15 22:15:00,1523831400,0,0.0,7,5.466666667,0
6566,93,89,89,89,89,91,91,91,91,94,94,94,94,90,90,90,90,90,90,90,90,87,87,87,87,84,84,84,84,84,84,84,84,82,82,82,82,87,87,87,87,87,87,87,87,84,84,84,84,81,81,81,81,90,90,90,90,95,95,95,S4,1523831400,2018-04-15 22:30:00,1523832300,0,0.0,7,4.4,0
6567,95,95,95,95,95,93,93,93,93,88,88,88,88,89,89,89,89,89,89,89,89,84,84,84,84,83,83,83,83,83,83,83,83,89,89,89,89,84,84,84,84,81,81,81,81,81,81,81,81,78,78,78,78,77,77,77,77,78,78,78,S4,1523832300,2018-04-15 22:45:00,1523833200,0,0.0,3,2.8,0
6568,78,77,77,77,77,78,78,78,78,79,79,79,79,79,79,79,79,79,79,79,79,91,91,91,91,85,85,85,85,94,94,94,94,92,92,92,92,99,99,99,99,99,99,99,99,99,99,99,99,96,96,96,96,102,102,102,102,111,111,111,S4,1523833200,2018-04-15 23:00:00,1523834100,0,0.03,7,4.066666667,0
6569,111,98,98,98,98,95,95,95,95,96,96,96,96,97,97,97,97,94,94,94,94,92,92,92,92,88,88,88,88,88,88,88,88,88,88,88,88,89,89,89,89,91,91,91,91,95,95,95,95,95,95,95,95,83,83,83,83,79,79,79,S4,1523834100,2018-04-15 23:15:00,1523835000,0,0.0,7,3.333333333,0
6570,79,78,78,78,78,81,81,81,81,90,90,90,90,91,91,91,91,91,91,91,91,86,86,86,86,89,89,89,89,87,87,87,87,89,89,89,89,91,91,91,91,86,86,86,86,81,81,81,81,78,78,78,78,78,78,78,78,87,87,87,S4,1523835000,2018-04-15 23:30:00,1523835900,0,0.0,7,4.2,0
6571,87,84,84,84,84,86,86,86,86,90,90,90,90,81,81,81,81,79,79,79,79,86,86,86,86,87,87,87,87,78,78,78,78,76,76,76,76,75,75,75,75,88,88,88,88,88,88,88,88,87,87,87,87,100,100,100,100,91,91,91,S4,1523835900,2018-04-15 23:45:00,1523836800,0,0.0,7,4.0,0
6572,91,98,98,98,98,98,98,98,98,101,101,101,101,103,103,103,103,101,101,101,101,102,102,102,102,104,104,104,104,103,103,103,103,95,95,95,95,91,91,91,91,86,86,86,86,88,88,88,88,87,87,87,87,89,89,89,89,89,89,89,S4,1523836800,2018-04-16 0:00:00,1523837700,0,0.0,7,2.266666667,0
6573,89,91,91,91,91,99,99,99,99,105,105,105,105,109,109,109,109,97,97,97,97,86,86,86,86,88,88,88,88,88,88,88,88,91,91,91,91,94,94,94,94,92,92,92,92,92,92,92,92,88,88,88,88,91,91,91,91,90,90,90,S4,1523837700,2018-04-16 0:15:00,1523838600,0,0.0,7,4.0,0
6574,90,85,85,85,85,90,90,90,90,94,94,94,94,91,91,91,91,87,87,87,87,88,88,88,88,100,100,100,100,113,113,113,113,98,98,98,98,91,91,91,91,96,96,96,96,92,92,92,92,93,93,93,93,83,83,83,83,83,83,83,S4,1523838600,2018-04-16 0:30:00,1523839500,0,0.0,7,4.2,0
6575,83,86,86,86,86,115,115,115,115,110,110,110,110,100,100,100,100,97,97,97,97,91,91,91,91,97,97,97,97,95,95,95,95,98,98,98,98,96,96,96,96,93,93,93,93,88,88,88,88,100,100,100,100,97,97,97,97,90,90,90,S4,1523839500,2018-04-16 0:45:00,1523840400,0,0.0,7,4.866666667,0
6576,90,87,87,87,87,95,95,95,95,99,99,99,99,99,99,99,99,94,94,94,94,98,98,98,98,96,96,96,96,92,92,92,92,94,94,94,94,93,93,93,93,96,96,96,96,93,93,93,93,95,95,95,95,110,110,110,110,115,115,115,S4,1523840400,2018-04-16 1:00:00,1523841300,0,0.0,7,4.266666667,0
6577,115,100,100,100,100,94,94,94,94,93,93,93,93,86,86,86,86,84,84,84,84,83,83,83,83,94,94,94,94,89,89,89,89,82,82,82,82,82,82,82,82,79,79,79,79,96,96,96,96,99,99,99,99,96,96,96,96,94,94,94,S4,1523841300,2018-04-16 1:15:00,1523842200,0,0.0,7,3.0,0
6578,94,97,97,97,97,97,97,97,97,91,91,91,91,86,86,86,86,83,83,83,83,88,88,88,88,86,86,86,86,85,85,85,85,94,94,94,94,93,93,93,93,94,94,94,94,96,96,96,96,96,96,96,96,97,97,97,97,97,97,97,S4,1523842200,2018-04-16 1:30:00,1523843100,0,0.0,7,4.066666667,0
6579,97,94,94,94,94,89,89,89,89,90,90,90,90,93,93,93,93,91,91,91,91,91,91,91,91,102,102,102,102,113,113,113,113,106,106,106,106,103,103,103,103,100,100,100,100,99,99,99,99,99,99,99,99,98,98,98,98,96,96,96,S4,1523843100,2018-04-16 1:45:00,1523844000,0,0.0,7,5.066666667,0
6580,96,94,94,94,94,95,95,95,95,94,94,94,94,89,89,89,89,86,86,86,86,86,86,86,86,86,86,86,86,82,82,82,82,81,81,81,81,80,80,80,80,88,88,88,88,83,83,83,83,79,79,79,79,79,79,79,79,78,78,78,S4,1523844000,2018-04-16 2:00:00,1523844900,0,0.0,4,4.0,0
6581,78,78,78,78,78,79,79,79,79,75,75,75,75,87,87,87,87,80,80,80,80,76,76,76,76,76,76,76,76,72,72,72,72,74,74,74,74,76,76,76,76,76,76,76,76,89,89,89,89,84,84,84,84,84,84,84,84,87,87,87,S4,1523844900,2018-04-16 2:15:00,1523845800,0,0.0,4,4.0,0
6582,87,85,85,85,85,77,77,77,77,91,91,91,91,91,91,91,91,112,112,112,112,109,109,109,109,95,95,95,95,82,82,82,82,86,86,86,86,84,84,84,84,86,86,86,86,94,94,94,94,93,93,93,93,91,91,91,91,89,89,89,S4,1523845800,2018-04-16 2:30:00,1523846700,0,0.0,7,4.4,0
6583,89,88,88,88,88,89,89,89,89,91,91,91,91,101,101,101,101,98,98,98,98,95,95,95,95,94,94,94,94,84,84,84,84,81,81,81,81,80,80,80,80,81,81,81,81,79,79,79,79,79,79,79,79,76,76,76,76,77,77,77,S4,1523846700,2018-04-16 2:45:00,1523847600,0,0.0,7,4.066666667,0
6584,77,89,89,89,89,96,96,96,96,96,96,96,96,96,96,96,96,95,95,95,95,94,94,94,94,89,89,89,89,90,90,90,90,94,94,94,94,91,91,91,91,91,91,91,91,93,93,93,93,94,94,94,94,105,105,105,105,114,114,114,S4,1523847600,2018-04-16 3:00:00,1523848500,0,0.0,7,5.2,0
6585,114,109,109,109,109,93,93,93,93,84,84,84,84,89,89,89,89,90,90,90,90,85,85,85,85,88,88,88,88,84,84,84,84,91,91,91,91,91,91,91,91,85,85,85,85,87,87,87,87,98,98,98,98,94,94,94,94,89,89,89,S4,1523848500,2018-04-16 3:15:00,1523849400,0,0.0,7,4.133333333,0
6586,89,89,89,89,89,84,84,84,84,87,87,87,87,86,86,86,86,102,102,102,102,94,94,94,94,92,92,92,92,90,90,90,90,85,85,85,85,87,87,87,87,85,85,85,85,94,94,94,94,107,107,107,107,110,110,110,110,101,101,101,S4,1523849400,2018-04-16 3:30:00,1523850300,0,0.0,7,5.6,0
6587,101,93,93,93,93,91,91,91,91,88,88,88,88,90,90,90,90,91,91,91,91,84,84,84,84,82,82,82,82,88,88,88,88,90,90,90,90,81,81,81,81,79,79,79,79,78,78,78,78,77,77,77,77,75,75,75,75,78,78,78,S4,1523850300,2018-04-16 3:45:00,1523851200,0,0.0,5,3.333333333,0
6588,78,87,87,87,87,86,86,86,86,87,87,87,87,89,89,89,89,91,91,91,91,93,93,93,93,93,93,93,93,92,92,92,92,84,84,84,84,90,90,90,90,87,87,87,87,96,96,96,96,94,94,94,94,96,96,96,96,102,102,102,S4,1523851200,2018-04-16 4:00:00,1523852100,0,0.0,7,4.666666667,0
6589,102,102,102,102,102,97,97,97,97,99,99,99,99,113,113,113,113,103,103,103,103,95,95,95,95,95,95,95,95,95,95,95,95,91,91,91,91,94,94,94,94,91,91,91,91,91,91,91,91,99,99,99,99,109,109,109,109,98,98,98,S4,1523852100,2018-04-16 4:15:00,1523853000,0,0.0,7,5.6,0
6590,98,99,99,99,99,102,102,102,102,89,89,89,89,93,93,93,93,95,95,95,95,93,93,93,93,93,93,93,93,97,97,97,97,105,105,105,105,110,110,110,110,100,100,100,100,95,95,95,95,93,93,93,93,103,103,103,103,99,99,99,S4,1523853000,2018-04-16 4:30:00,1523853900,0,0.0,7,4.866666667,0
6591,99,94,94,94,94,93,93,93,93,94,94,94,94,95,95,95,95,94,94,94,94,93,93,93,93,93,93,93,93,92,92,92,92,92,92,92,92,90,90,90,90,92,92,92,92,93,93,93,93,93,93,93,93,92,92,92,92,91,91,91,S4,1523853900,2018-04-16 4:45:00,1523854800,0,0.0,7,3.933333333,0
6592,91,83,83,83,83,88,88,88,88,88,88,88,88,84,84,84,84,82,82,82,82,82,82,82,82,91,91,91,91,88,88,88,88,84,84,84,84,92,92,92,92,87,87,87,87,83,83,83,83,81,81,81,81,86,86,86,86,83,83,83,S4,1523854800,2018-04-16 5:00:00,1523855700,0,0.0,4,2.533333333,0
6593,83,79,79,79,79,84,84,84,84,82,82,82,82,77,77,77,77,80,80,80,80,91,91,91,91,79,79,79,79,75,75,75,75,76,76,76,76,74,74,74,74,73,73,73,73,73,73,73,73,86,86,86,86,77,77,77,77,75,75,75,S4,1523855700,2018-04-16 5:15:00,1523856600,0,0.0,4,2.266666667,0
6594,75,75,75,75,75,88,88,88,88,83,83,83,83,77,77,77,77,72,72,72,72,76,76,76,76,83,83,83,83,79,79,79,79,83,83,83,83,75,75,75,75,72,72,72,72,72,72,72,72,70,70,70,70,72,72,72,72,85,85,85,S4,1523856600,2018-04-16 5:30:00,1523857500,0,0.0,3,3.0,0
6595,85,86,86,86,86,87,87,87,87,84,84,84,84,77,77,77,77,70,70,70,70,71,71,71,71,69,69,69,69,65,65,65,65,67,67,67,67,77,77,77,77,76,76,76,76,69,69,69,69,68,68,68,68,77,77,77,77,81,81,81,S4,1523857500,2018-04-16 5:45:00,1523858400,0,0.0,3,2.8,0
6596,81,71,71,71,71,66,66,66,66,67,67,67,67,69,69,69,69,67,67,67,67,69,69,69,69,66,66,66,66,64,64,64,64,65,65,65,65,68,68,68,68,67,67,67,67,77,77,77,77,80,80,80,80,84,84,84,84,81,81,81,S4,1523858400,2018-04-16 6:00:00,1523859300,0,0.0,4,3.666666667,0
6597,81,81,81,81,81,83,83,83,83,77,77,77,77,82,82,82,82,79,79,79,79,70,70,70,70,67,67,67,67,73,73,73,73,84,84,84,84,80,80,80,80,76,76,76,76,72,72,72,72,80,80,80,80,76,76,76,76,71,71,71,S4,1523859300,2018-04-16 6:15:00,1523860200,0,0.0,4,4.0,0
6598,71,73,73,73,73,81,81,81,81,84,84,84,84,83,83,83,83,82,82,82,82,77,77,77,77,70,70,70,70,65,65,65,65,72,72,72,72,80,80,80,80,79,79,79,79,81,81,81,81,81,81,81,81,77,77,77,77,81,81,81,S4,1523860200,2018-04-16 6:30:00,1523861100,0,0.0,7,5.2,0
6599,81,81,81,81,81,78,78,78,78,78,78,78,78,68,68,68,68,75,75,75,75,75,75,75,75,67,67,67,67,68,68,68,68,75,75,75,75,73,73,73,73,68,68,68,68,72,72,72,72,81,81,81,81,78,78,78,78,68,68,68,S4,1523861100,2018-04-16 6:45:00,1523862000,0,0.0,4,3.733333333,0
6600,68,65,65,65,65,64,64,64,64,75,75,75,75,81,81,81,81,80,80,80,80,81,81,81,81,87,87,87,87,88,88,88,88,96,96,96,96,99,99,99,99,99,99,99,99,96,96,96,96,84,84,84,84,79,79,79,79,77,77,77,S4,1523862000,2018-04-16 7:00:00,1523862900,0,0.0,7,5.666666667,0
6601,77,76,76,76,76,74,74,74,74,77,77,77,77,70,70,70,70,71,71,71,71,73,73,73,73,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,83,83,83,83,87,87,87,87,76,76,76,S4,1523862900,2018-04-16 7:15:00,1523863800,0,0.0,7,5.8,0
6602,76,76,76,76,76,78,78,78,78,78,78,78,78,79,79,79,79,92,92,92,92,79,79,79,79,74,74,74,74,74,74,74,74,79,79,79,79,84,84,84,84,75,75,75,75,73,73,73,73,73,73,73,73,74,74,74,74,87,87,87,S4,1523863800,2018-04-16 7:30:00,1523864700,0,0.0,7,5.133333333,0
6603,87,97,97,97,97,97,97,97,97,87,87,87,87,80,80,80,80,72,72,72,72,70,70,70,70,74,74,74,74,70,70,70,70,75,75,75,75,75,75,75,75,77,77,77,77,78,78,78,78,77,77,77,77,78,78,78,78,78,78,78,S4,1523864700,2018-04-16 7:45:00,1523865600,0,0.0,7,5.6,0
6604,78,78,78,78,78,78,78,78,78,75,75,75,75,73,73,73,73,88,88,88,88,92,92,92,92,89,89,89,89,79,79,79,79,73,73,73,73,74,74,74,74,80,80,80,80,73,73,73,73,70,70,70,70,68,68,68,68,68,68,68,S4,1523865600,2018-04-16 8:00:00,1523866500,0,0.0,7,2.866666667,0
6605,68,67,67,67,67,67,67,67,67,66,66,66,66,65,65,65,65,64,64,64,64,64,64,64,64,63,63,63,63,62,62,62,62,62,62,62,62,61,61,61,61,62,62,62,62,62,62,62,62,62,62,62,62,61,61,61,61,76,76,76,S4,1523866500,2018-04-16 8:15:00,1523867400,0,0.0,5,1.0,0
6606,76,79,79,79,79,68,68,68,68,63,63,63,63,62,62,62,62,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,S4,1523867400,2018-04-16 8:30:00,1523868300,0,0.0,2,0.133333333,0
6607,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,62,62,62,62,61,61,61,61,61,61,61,61,61,61,61,61,62,62,62,62,65,65,65,S4,1523868300,2018-04-16 8:45:00,1523869200,0,0.0,2,0.133333333,0
6608,65,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,S4,1523869200,2018-04-16 9:00:00,1523870100,0,0.0,2,0.133333333,0
6609,66,66,66,66,66,66,66,66,66,67,67,67,67,65,65,65,65,65,65,65,65,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,S4,1523870100,2018-04-16 9:15:00,1523871000,0,0.0,3,0.4,0
6610,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,S4,1523871000,2018-04-16 9:30:00,1523871900,0,0.0,1,0.066666667,0
6611,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,82,82,82,82,81,81,81,81,69,69,69,69,65,65,65,65,63,63,63,63,62,62,62,S4,1523871900,2018-04-16 9:45:00,1523872800,0,0.0,3,1.266666667,0
