,000_heartRate,015_heartRate,030_heartRate,045_heartRate,060_heartRate,075_heartRate,090_heartRate,105_heartRate,120_heartRate,135_heartRate,150_heartRate,165_heartRate,180_heartRate,195_heartRate,210_heartRate,225_heartRate,240_heartRate,255_heartRate,270_heartRate,285_heartRate,300_heartRate,315_heartRate,330_heartRate,345_heartRate,360_heartRate,375_heartRate,390_heartRate,405_heartRate,420_heartRate,435_heartRate,450_heartRate,465_heartRate,480_heartRate,495_heartRate,510_heartRate,525_heartRate,540_heartRate,555_heartRate,570_heartRate,585_heartRate,600_heartRate,615_heartRate,630_heartRate,645_heartRate,660_heartRate,675_heartRate,690_heartRate,705_heartRate,720_heartRate,735_heartRate,750_heartRate,765_heartRate,780_heartRate,795_heartRate,810_heartRate,825_heartRate,840_heartRate,855_heartRate,870_heartRate,885_heartRate,studyId,startTimeStamp,startDateTime,endTimeStamp,steps,distanceInMeters,maxMotionIntensity,meanMotionIntensity,sleepLabel
5649,85,86,86,86,86,83,83,83,83,80,80,80,80,84,84,84,84,83,83,83,83,80,80,80,80,83,83,83,83,85,85,85,85,79,79,79,79,91,91,91,91,100,100,100,100,91,91,91,91,92,92,92,92,91,91,91,91,90,90,90,S1,1491307200,2017-04-04 12:00:00,1491308100,0,0.0,7,4.733333333,0
5650,90,90,90,90,90,90,90,90,90,93,93,93,93,100,100,100,100,94,94,94,94,99,99,99,99,98,98,98,98,100,100,100,100,99,99,99,99,110,110,110,110,112,112,112,112,96,96,96,96,105,105,105,105,106,106,106,106,101,101,101,S1,1491308100,2017-04-04 12:15:00,1491309000,0,0.0,7,5.466666667,0
5651,101,91,91,91,91,81,81,81,81,83,83,83,83,85,85,85,85,80,80,80,80,77,77,77,77,76,76,76,76,78,78,78,78,81,81,81,81,89,89,89,89,89,89,89,89,117,117,117,117,104,104,104,104,110,110,110,110,102,102,102,S1,1491309000,2017-04-04 12:30:00,1491309900,0,0.0,7,4.733333333,0
5652,102,99,99,99,99,93,93,93,93,91,91,91,91,91,91,91,91,128,128,128,128,105,105,105,105,92,92,92,92,89,89,89,89,95,95,95,95,96,96,96,96,92,92,92,92,92,92,92,92,99,99,99,99,97,97,97,97,94,94,94,S1,1491309900,2017-04-04 12:45:00,1491310800,0,0.0,7,5.866666667,0
5653,94,94,94,94,94,103,103,103,103,106,106,106,106,109,109,109,109,109,109,109,109,109,109,109,109,110,110,110,110,118,118,118,118,112,112,112,112,112,112,112,112,116,116,116,116,113,113,113,113,100,100,100,100,101,101,101,101,101,101,101,S1,1491310800,2017-04-04 13:00:00,1491311700,0,0.0,7,4.2,0
5654,101,102,102,102,102,101,101,101,101,98,98,98,98,96,96,96,96,94,94,94,94,103,103,103,103,107,107,107,107,97,97,97,97,97,97,97,97,97,97,97,97,98,98,98,98,98,98,98,98,103,103,103,103,108,108,108,108,102,102,102,S1,1491311700,2017-04-04 13:15:00,1491312600,0,0.0,7,1.866666667,0
5655,102,99,99,99,99,94,94,94,94,96,96,96,96,98,98,98,98,98,98,98,98,99,99,99,99,97,97,97,97,114,114,114,114,103,103,103,103,105,105,105,105,103,103,103,103,99,99,99,99,96,96,96,96,97,97,97,97,99,99,99,S1,1491312600,2017-04-04 13:30:00,1491313500,0,0.0,7,1.866666667,0
5656,99,99,99,99,99,98,98,98,98,99,99,99,99,96,96,96,96,94,94,94,94,94,94,94,94,89,89,89,89,93,93,93,93,91,91,91,91,87,87,87,87,86,86,86,86,87,87,87,87,92,92,92,92,90,90,90,90,87,87,87,S1,1491313500,2017-04-04 13:45:00,1491314400,0,0.0,4,1.133333333,0
5657,87,97,97,97,97,98,98,98,98,99,99,99,99,100,100,100,100,100,100,100,100,97,97,97,97,99,99,99,99,99,99,99,99,93,93,93,93,90,90,90,90,101,101,101,101,99,99,99,99,91,91,91,91,89,89,89,89,87,87,87,S1,1491314400,2017-04-04 14:00:00,1491315300,0,0.0,7,1.6,0
5658,87,96,96,96,96,97,97,97,97,90,90,90,90,97,97,97,97,99,99,99,99,93,93,93,93,83,83,83,83,93,93,93,93,98,98,98,98,98,98,98,98,100,100,100,100,99,99,99,99,100,100,100,100,99,99,99,99,91,91,91,S1,1491315300,2017-04-04 14:15:00,1491316200,0,0.0,7,1.866666667,0
5659,91,92,92,92,92,91,91,91,91,97,97,97,97,97,97,97,97,101,101,101,101,101,101,101,101,98,98,98,98,89,89,89,89,96,96,96,96,101,101,101,101,102,102,102,102,101,101,101,101,100,100,100,100,101,101,101,101,109,109,109,S1,1491316200,2017-04-04 14:30:00,1491317100,0,0.0,7,2.133333333,0
5660,109,102,102,102,102,101,101,101,101,100,100,100,100,99,99,99,99,99,99,99,99,99,99,99,99,105,105,105,105,107,107,107,107,99,99,99,99,90,90,90,90,99,99,99,99,99,99,99,99,98,98,98,98,98,98,98,98,98,98,98,S1,1491317100,2017-04-04 14:45:00,1491318000,0,0.0,7,1.266666667,0
5661,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,96,96,96,96,95,95,95,95,96,96,96,96,94,94,94,94,94,94,94,94,97,97,97,97,89,89,89,89,88,88,88,88,91,91,91,91,98,98,98,98,92,92,92,S1,1491318000,2017-04-04 15:00:00,1491318900,0,0.0,7,1.533333333,0
5662,92,87,87,87,87,91,91,91,91,93,93,93,93,89,89,89,89,91,91,91,91,91,91,91,91,89,89,89,89,94,94,94,94,95,95,95,95,87,87,87,87,85,85,85,85,89,89,89,89,87,87,87,87,86,86,86,86,86,86,86,S1,1491318900,2017-04-04 15:15:00,1491319800,0,0.0,4,1.533333333,0
5663,86,80,80,80,80,80,80,80,80,84,84,84,84,95,95,95,95,88,88,88,88,81,81,81,81,79,79,79,79,78,78,78,78,78,78,78,78,88,88,88,88,88,88,88,88,91,91,91,91,96,96,96,96,87,87,87,87,84,84,84,S1,1491319800,2017-04-04 15:30:00,1491320700,0,0.0,4,1.733333333,0
5664,84,84,84,84,84,84,84,84,84,83,83,83,83,84,84,84,84,96,96,96,96,101,101,101,101,97,97,97,97,87,87,87,87,83,83,83,83,85,85,85,85,96,96,96,96,88,88,88,88,98,98,98,98,91,91,91,91,83,83,83,S1,1491320700,2017-04-04 15:45:00,1491321600,0,0.0,4,1.533333333,0
5665,83,91,91,91,91,89,89,89,89,86,86,86,86,83,83,83,83,82,82,82,82,84,84,84,84,91,91,91,91,84,84,84,84,81,81,81,81,79,79,79,79,79,79,79,79,80,80,80,80,83,83,83,83,80,80,80,80,89,89,89,S1,1491321600,2017-04-04 16:00:00,1491322500,0,0.0,3,2.6,0
5666,89,84,84,84,84,83,83,83,83,80,80,80,80,80,80,80,80,84,84,84,84,97,97,97,97,98,98,98,98,95,95,95,95,84,84,84,84,80,80,80,80,80,80,80,80,79,79,79,79,89,89,89,89,90,90,90,90,85,85,85,S1,1491322500,2017-04-04 16:15:00,1491323400,0,0.0,4,2.933333333,0
5667,85,80,80,80,80,86,86,86,86,93,93,93,93,86,86,86,86,89,89,89,89,94,94,94,94,82,82,82,82,76,76,76,76,91,91,91,91,89,89,89,89,92,92,92,92,88,88,88,88,86,86,86,86,91,91,91,91,92,92,92,S1,1491323400,2017-04-04 16:30:00,1491324300,0,0.0,7,3.066666667,0
5668,92,90,90,90,90,93,93,93,93,103,103,103,103,101,101,101,101,93,93,93,93,87,87,87,87,90,90,90,90,87,87,87,87,89,89,89,89,82,82,82,82,80,80,80,80,105,105,105,105,107,107,107,107,104,104,104,104,93,93,93,S1,1491324300,2017-04-04 16:45:00,1491325200,0,0.0,7,3.333333333,0
5669,93,84,84,84,84,84,84,84,84,92,92,92,92,96,96,96,96,92,92,92,92,94,94,94,94,88,88,88,88,93,93,93,93,86,86,86,86,82,82,82,82,84,84,84,84,91,91,91,91,90,90,90,90,100,100,100,100,90,90,90,S1,1491325200,2017-04-04 17:00:00,1491326100,0,0.0,7,2.866666667,0
5670,90,100,100,100,100,98,98,98,98,92,92,92,92,88,88,88,88,98,98,98,98,96,96,96,96,86,86,86,86,87,87,87,87,88,88,88,88,88,88,88,88,87,87,87,87,94,94,94,94,99,99,99,99,115,115,115,115,104,104,104,S1,1491326100,2017-04-04 17:15:00,1491327000,0,0.0,7,3.466666667,0
5671,104,88,88,88,88,92,92,92,92,112,112,112,112,106,106,106,106,97,97,97,97,93,93,93,93,97,97,97,97,101,101,101,101,112,112,112,112,97,97,97,97,94,94,94,94,89,89,89,89,90,90,90,90,83,83,83,83,88,88,88,S1,1491327000,2017-04-04 17:30:00,1491327900,0,0.0,7,3.2,0
5672,88,86,86,86,86,91,91,91,91,89,89,89,89,81,81,81,81,89,89,89,89,88,88,88,88,93,93,93,93,104,104,104,104,99,99,99,99,82,82,82,82,79,79,79,79,77,77,77,77,77,77,77,77,80,80,80,80,90,90,90,S1,1491327900,2017-04-04 17:45:00,1491328800,0,0.0,7,4.4,0
5673,90,81,81,81,81,80,80,80,80,75,75,75,75,74,74,74,74,73,73,73,73,73,73,73,73,75,75,75,75,74,74,74,74,76,76,76,76,84,84,84,84,87,87,87,87,79,79,79,79,77,77,77,77,76,76,76,76,87,87,87,S1,1491328800,2017-04-04 18:00:00,1491329700,0,0.0,3,2.266666667,0
5674,87,87,87,87,87,79,79,79,79,76,76,76,76,77,77,77,77,78,78,78,78,76,76,76,76,76,76,76,76,76,76,76,76,75,75,75,75,86,86,86,86,94,94,94,94,94,94,94,94,94,94,94,94,90,90,90,90,85,85,85,S1,1491329700,2017-04-04 18:15:00,1491330600,0,0.0,7,3.066666667,0
5675,85,83,83,83,83,84,84,84,84,90,90,90,90,84,84,84,84,85,85,85,85,92,92,92,92,85,85,85,85,77,77,77,77,73,73,73,73,76,76,76,76,84,84,84,84,96,96,96,96,86,86,86,86,80,80,80,80,95,95,95,S1,1491330600,2017-04-04 18:30:00,1491331500,0,0.0,7,2.133333333,0
5676,95,94,94,94,94,91,91,91,91,89,89,89,89,91,91,91,91,93,93,93,93,91,91,91,91,89,89,89,89,86,86,86,86,89,89,89,89,82,82,82,82,86,86,86,86,85,85,85,85,90,90,90,90,88,88,88,88,106,106,106,S1,1491331500,2017-04-04 18:45:00,1491332400,0,0.0,7,4.533333333,0
5677,106,100,100,100,100,101,101,101,101,113,113,113,113,102,102,102,102,88,88,88,88,90,90,90,90,84,84,84,84,81,81,81,81,80,80,80,80,80,80,80,80,90,90,90,90,84,84,84,84,79,79,79,79,77,77,77,77,76,76,76,S1,1491332400,2017-04-04 19:00:00,1491333300,0,0.0,7,3.666666667,0
5678,76,74,74,74,74,75,75,75,75,75,75,75,75,74,74,74,74,84,84,84,84,93,93,93,93,84,84,84,84,77,77,77,77,76,76,76,76,85,85,85,85,86,86,86,86,82,82,82,82,79,79,79,79,90,90,90,90,89,89,89,S1,1491333300,2017-04-04 19:15:00,1491334200,0,0.0,7,3.266666667,0
5679,89,94,94,94,94,90,90,90,90,84,84,84,84,76,76,76,76,75,75,75,75,80,80,80,80,91,91,91,91,93,93,93,93,92,92,92,92,88,88,88,88,83,83,83,83,77,77,77,77,85,85,85,85,83,83,83,83,81,81,81,S1,1491334200,2017-04-04 19:30:00,1491335100,0,0.0,7,3.933333333,0
5680,81,93,93,93,93,93,93,93,93,95,95,95,95,93,93,93,93,94,94,94,94,95,95,95,95,90,90,90,90,94,94,94,94,94,94,94,94,83,83,83,83,78,78,78,78,81,81,81,81,89,89,89,89,82,82,82,82,79,79,79,S1,1491335100,2017-04-04 19:45:00,1491336000,0,0.0,7,2.133333333,0
5681,79,77,77,77,77,76,76,76,76,78,78,78,78,87,87,87,87,88,88,88,88,79,79,79,79,77,77,77,77,77,77,77,77,84,84,84,84,88,88,88,88,82,82,82,82,79,79,79,79,78,78,78,78,75,75,75,75,76,76,76,S1,1491336000,2017-04-04 20:00:00,1491336900,0,0.0,5,2.4,0
5682,76,91,91,91,91,87,87,87,87,82,82,82,82,90,90,90,90,78,78,78,78,74,74,74,74,80,80,80,80,94,94,94,94,93,93,93,93,91,91,91,91,91,91,91,91,89,89,89,89,90,90,90,90,86,86,86,86,88,88,88,S1,1491336900,2017-04-04 20:15:00,1491337800,0,0.0,5,3.266666667,0
5683,88,85,85,85,85,83,83,83,83,76,76,76,76,90,90,90,90,90,90,90,90,90,90,90,90,86,86,86,86,88,88,88,88,91,91,91,91,89,89,89,89,87,87,87,87,90,90,90,90,90,90,90,90,90,90,90,90,89,89,89,S1,1491337800,2017-04-04 20:30:00,1491338700,0,0.0,7,5.2,0
5684,89,90,90,90,90,98,98,98,98,102,102,102,102,103,103,103,103,94,94,94,94,89,89,89,89,100,100,100,100,89,89,89,89,85,85,85,85,88,88,88,88,87,87,87,87,83,83,83,83,81,81,81,81,78,78,78,78,94,94,94,S1,1491338700,2017-04-04 20:45:00,1491339600,0,0.0,7,5.866666667,0
5685,94,88,88,88,88,88,88,88,88,93,93,93,93,98,98,98,98,89,89,89,89,83,83,83,83,76,76,76,76,76,76,76,76,75,75,75,75,75,75,75,75,72,72,72,72,73,73,73,73,77,77,77,77,74,74,74,74,71,71,71,S1,1491339600,2017-04-04 21:00:00,1491340500,0,0.0,7,3.333333333,0
5686,71,77,77,77,77,77,77,77,77,74,74,74,74,72,72,72,72,71,71,71,71,71,71,71,71,78,78,78,78,86,86,86,86,84,84,84,84,87,87,87,87,91,91,91,91,102,102,102,102,100,100,100,100,98,98,98,98,98,98,98,S1,1491340500,2017-04-04 21:15:00,1491341400,0,0.06,7,4.133333333,0
5687,98,95,95,95,95,100,100,100,100,87,87,87,87,79,79,79,79,79,79,79,79,82,82,82,82,82,82,82,82,,,,,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,73,73,73,73,73,73,73,73,73,73,73,S1,1491341400,2017-04-04 21:30:00,1491342300,0,0.0,7,5.2,0
5688,73,72,72,72,72,72,72,72,72,73,73,73,73,71,71,71,71,70,70,70,70,70,70,70,70,69,69,69,69,69,69,69,69,69,69,69,69,68,68,68,68,66,66,66,66,66,66,66,66,66,66,66,66,65,65,65,65,65,65,65,S1,1491342300,2017-04-04 21:45:00,1491343200,0,0.0,4,2.0,0
5689,65,65,65,65,65,68,68,68,68,82,82,82,82,75,75,75,75,69,69,69,69,78,78,78,78,70,70,70,70,68,68,68,68,68,68,68,68,65,65,65,65,64,64,64,64,65,65,65,65,78,78,78,78,71,71,71,71,67,67,67,S1,1491343200,2017-04-04 22:00:00,1491344100,0,0.0,4,3.133333333,0
5690,67,67,67,67,67,65,65,65,65,65,65,65,65,66,66,66,66,66,66,66,66,67,67,67,67,77,77,77,77,67,67,67,67,67,67,67,67,66,66,66,66,64,64,64,64,72,72,72,72,76,76,76,76,69,69,69,69,67,67,67,S1,1491344100,2017-04-04 22:15:00,1491345000,0,0.0,4,2.6,0
5691,67,65,65,65,65,73,73,73,73,71,71,71,71,77,77,77,77,72,72,72,72,70,70,70,70,82,82,82,82,87,87,87,87,88,88,88,88,91,91,91,91,86,86,86,86,83,83,83,83,84,84,84,84,86,86,86,86,91,91,91,S1,1491345000,2017-04-04 22:30:00,1491345900,0,0.0,7,3.866666667,0
5692,91,98,98,98,98,93,93,93,93,93,93,93,93,88,88,88,88,97,97,97,97,102,102,102,102,97,97,97,97,87,87,87,87,84,84,84,84,86,86,86,86,97,97,97,97,99,99,99,99,95,95,95,95,95,95,95,95,100,100,100,S1,1491345900,2017-04-04 22:45:00,1491346800,0,0.0,7,3.2,0
5693,100,90,90,90,90,76,76,76,76,75,75,75,75,78,78,78,78,76,76,76,76,72,72,72,72,77,77,77,77,78,78,78,78,81,81,81,81,78,78,78,78,72,72,72,72,70,70,70,70,68,68,68,68,69,69,69,69,66,66,66,S1,1491346800,2017-04-04 23:00:00,1491347700,0,0.0,7,3.4,0
5694,66,65,65,65,65,65,65,65,65,64,64,64,64,65,65,65,65,64,64,64,64,63,63,63,63,63,63,63,63,61,61,61,61,62,62,62,62,63,63,63,63,70,70,70,70,70,70,70,70,64,64,64,64,62,62,62,62,62,62,62,S1,1491347700,2017-04-04 23:15:00,1491348600,0,0.0,7,1.4,0
5695,62,79,79,79,79,76,76,76,76,68,68,68,68,62,62,62,62,61,61,61,61,61,61,61,61,61,61,61,61,62,62,62,62,63,63,63,63,61,61,61,61,61,61,61,61,62,62,62,62,74,74,74,74,68,68,68,68,63,63,63,S1,1491348600,2017-04-04 23:30:00,1491349500,0,0.0,3,1.8,0
5696,63,62,62,62,62,60,60,60,60,60,60,60,60,61,61,61,61,68,68,68,68,74,74,74,74,66,66,66,66,63,63,63,63,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,61,61,61,61,61,61,61,61,,,,S1,1491349500,2017-04-04 23:45:00,1491350400,0,0.0,3,1.466666667,0
5697,,74,74,74,74,74,74,74,74,74,74,74,74,73,73,73,73,64,64,64,64,62,62,62,62,62,62,62,62,71,71,71,71,71,71,71,71,76,76,76,76,85,85,85,85,81,81,81,81,70,70,70,70,70,70,70,70,81,81,81,S1,1491350400,2017-04-05 0:00:00,1491351300,0,0.0,4,3.133333333,0
5698,81,83,83,83,83,75,75,75,75,67,67,67,67,65,65,65,65,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,65,65,65,S1,1491351300,2017-04-05 0:15:00,1491352200,0,0.0,4,0.666666667,0
5699,65,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,61,61,61,S1,1491352200,2017-04-05 0:30:00,1491353100,0,0.0,1,0.066666667,1
5700,61,59,59,59,59,59,59,59,59,60,60,60,60,70,70,70,70,63,63,63,63,60,60,60,60,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,S1,1491353100,2017-04-05 0:45:00,1491354000,0,0.0,3,0.2,1
5701,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,66,66,66,66,77,77,77,S1,1491354000,2017-04-05 1:00:00,1491354900,0,0.0,4,0.533333333,1
5702,77,76,76,76,76,65,65,65,65,62,62,62,62,60,60,60,60,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,S1,1491354900,2017-04-05 1:15:00,1491355800,0,0.0,3,0.4,1
5703,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,S1,1491355800,2017-04-05 1:30:00,1491356700,0,0.0,1,0.066666667,1
5704,59,59,59,59,59,59,59,59,59,59,59,59,59,58,58,58,58,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,S1,1491356700,2017-04-05 1:45:00,1491357600,0,0.0,1,0.066666667,1
5705,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,S1,1491357600,2017-04-05 2:00:00,1491358500,0,0.0,0,0.0,1
5706,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,58,58,58,58,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,S1,1491358500,2017-04-05 2:15:00,1491359400,0,0.0,2,0.266666667,1
5707,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,67,67,67,S1,1491359400,2017-04-05 2:30:00,1491360300,0,0.0,3,0.4,1
5708,67,72,72,72,72,70,70,70,70,63,63,63,63,60,60,60,60,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,60,60,60,59,59,59,S1,1491360300,2017-04-05 2:45:00,1491361200,0,0.0,3,0.466666667,1
5709,59,58,58,58,58,58,58,58,58,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,S1,1491361200,2017-04-05 3:00:00,1491362100,0,0.0,2,0.133333333,1
5710,59,59,59,59,59,59,59,59,59,58,58,58,58,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,S1,1491362100,2017-04-05 3:15:00,1491363000,0,0.0,3,0.333333333,1
5711,59,59,59,59,59,58,58,58,58,58,58,58,58,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,S1,1491363000,2017-04-05 3:30:00,1491363900,0,0.0,0,0.0,1
5712,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,S1,1491363900,2017-04-05 3:45:00,1491364800,0,0.0,2,0.133333333,1
5713,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,58,58,58,S1,1491364800,2017-04-05 4:00:00,1491365700,0,0.0,4,0.4,1
5714,58,58,58,58,58,59,59,59,59,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,59,59,59,59,59,59,59,59,58,58,58,58,59,59,59,59,59,59,59,59,58,58,58,58,56,56,56,56,56,56,56,56,56,56,56,S1,1491365700,2017-04-05 4:15:00,1491366600,0,0.0,3,0.6,1
5715,56,55,55,55,55,55,55,55,55,56,56,56,56,55,55,55,55,57,57,57,57,55,55,55,55,55,55,55,55,56,56,56,56,55,55,55,55,55,55,55,55,56,56,56,56,55,55,55,55,56,56,56,56,56,56,56,56,55,55,55,S1,1491366600,2017-04-05 4:30:00,1491367500,0,0.0,3,0.6,1
5716,55,55,55,55,55,55,55,55,55,55,55,55,55,61,61,61,61,71,71,71,71,62,62,62,62,57,57,57,57,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,55,55,55,55,56,56,56,S1,1491367500,2017-04-05 4:45:00,1491368400,0,0.0,3,0.333333333,1
5717,56,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,56,56,56,56,56,55,55,55,55,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,55,55,55,55,57,57,57,57,55,55,55,55,55,55,55,S1,1491368400,2017-04-05 5:00:00,1491369300,0,0.0,2,0.133333333,1
5718,55,55,55,55,55,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,55,55,55,55,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,55,55,55,55,55,55,55,55,55,55,55,S1,1491369300,2017-04-05 5:15:00,1491370200,0,0.0,0,0.0,1
5719,55,56,56,56,56,57,57,57,57,70,70,70,70,62,62,62,62,58,58,58,58,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,S1,1491370200,2017-04-05 5:30:00,1491371100,0,0.0,3,0.2,1
5720,56,55,55,55,55,56,56,56,56,56,56,56,56,56,56,56,56,55,55,55,55,56,56,56,56,56,56,56,56,58,58,58,58,71,71,71,71,62,62,62,62,57,57,57,57,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,S1,1491371100,2017-04-05 5:45:00,1491372000,0,0.0,4,0.266666667,1
5721,56,56,56,56,56,68,68,68,68,80,80,80,80,72,72,72,72,66,66,66,66,58,58,58,58,55,55,55,55,53,53,53,53,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,S1,1491372000,2017-04-05 6:00:00,1491372900,0,0.0,7,1.133333333,1
5722,52,53,53,53,53,52,52,52,52,53,53,53,53,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,53,53,53,53,53,53,53,53,52,52,52,52,52,52,52,52,52,52,52,S1,1491372900,2017-04-05 6:15:00,1491373800,0,0.0,3,0.2,1
5723,52,52,52,52,52,52,52,52,52,53,53,53,53,52,52,52,52,52,52,52,52,53,53,53,53,52,52,52,52,53,53,53,53,53,53,53,53,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,S1,1491373800,2017-04-05 6:30:00,1491374700,0,0.0,3,0.733333333,1
5724,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,53,53,53,53,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,66,66,66,66,60,60,60,60,65,65,65,65,63,63,63,S1,1491374700,2017-04-05 6:45:00,1491375600,0,0.0,3,1.266666667,1
5725,63,55,55,55,55,52,52,52,52,52,52,52,52,54,54,54,54,66,66,66,66,57,57,57,57,53,53,53,53,52,52,52,52,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,S1,1491375600,2017-04-05 7:00:00,1491376500,0,0.0,3,0.733333333,1
5726,51,51,51,51,51,53,53,53,53,53,53,53,53,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,53,53,53,53,54,54,54,54,73,73,73,73,80,80,80,80,85,85,85,85,72,72,72,72,64,64,64,S1,1491376500,2017-04-05 7:15:00,1491377400,0,0.0,7,3.533333333,0
5727,64,86,86,86,86,82,82,82,82,73,73,73,73,68,68,68,68,60,60,60,60,64,64,64,64,69,69,69,69,87,87,87,87,78,78,78,78,63,63,63,63,57,57,57,57,55,55,55,55,54,54,54,54,54,54,54,54,55,55,55,S1,1491377400,2017-04-05 7:30:00,1491378300,0,0.0,7,3.2,0
5728,55,55,55,55,55,54,54,54,54,54,54,54,54,58,58,58,58,72,72,72,72,73,73,73,73,64,64,64,64,68,68,68,68,69,69,69,69,63,63,63,63,70,70,70,70,73,73,73,73,70,70,70,70,70,70,70,70,79,79,79,S1,1491378300,2017-04-05 7:45:00,1491379200,0,0.0,7,4.0,0
5729,79,136,136,136,136,142,142,142,142,146,146,146,146,128,128,128,128,98,98,98,98,92,92,92,92,93,93,93,93,94,94,94,94,92,92,92,92,94,94,94,94,90,90,90,90,93,93,93,93,92,92,92,92,92,92,92,92,83,83,83,S1,1491379200,2017-04-05 8:00:00,1491380100,0,0.0,7,3.933333333,0
5730,83,80,80,80,80,92,92,92,92,92,92,92,92,92,92,92,92,91,91,91,91,88,88,88,88,87,87,87,87,83,83,83,83,88,88,88,88,96,96,96,96,107,107,107,107,76,76,76,76,80,80,80,80,76,76,76,76,74,74,74,S1,1491380100,2017-04-05 8:15:00,1491381000,0,0.0,5,2.133333333,0
